COMP_ID	COMP_NOTES	WATCH_LEVEL	COMP_LGL_NAME	COMP_DBA_NAME	COMP_ADDR	COMP_CITY	COMP_ST	COMP_POST_CODE	COMP_PHONE	COMP_FAX	COMP_DOCKET_PREFIX	COMP_DOCKET_NUMBER	COMP_DOT	COMP_INTRASTATE_STATE	COMP_INTRASTATE_CODE	COMP_DUNS	AUTH_COM	AUTH_CONT	AUTH_BRK	AUTH_PEN_COM	AUTH_PEN_CONT	AUTH_PEN_BRK	AUTH_RVK_COM	AUTH_RVK_CONT	AUTH_RVK_BRK	AUTH_BIPD	AUTH_CARGO	AUTH_BOND	DOT_CARGO_POL	DOT_CARGO_CARRIER	DOT_CARGO_FROM	DOT_CARGO_TO	DOT_CARGO_EFF_DATE	DOT_CARGO_CAN_DATE	DOT_PRI_POL	DOT_PRI_CARRIER	DOT_PRI_FROM	DOT_PRI_TO	DOT_PRI_EFF_DATE	DOT_PRI_CAN_DATE	DOT_XS_POL	DOT_XS_CARRIER	DOT_XS_FROM	DOT_XS_TO	DOT_XS_EFF_DATE	DOT_XS_CAN_DATE	CARGO_EFF_DATE	CARGO_EXP_DATE	CARGO_CAN	CARGO_CAN_DATE	CARGO_CONF	CARGO_POL	CARGO_AGT	CARGO_AGT_PHONE	CARGO_AGT_FAX	CARGO_UDW	CARGO_LAST_UPD	CARGO_COVERAGE_DESC	CARGO_MAX_LIMIT	CARGO_LIMITS	AUTO_EFF_DATE	AUTO_EXP_DATE	AUTO_CAN	AUTO_CAN_DATE	AUTO_CONF	AUTO_POL	AUTO_AGT	AUTO_AGT_PHONE	AUTO_AGT_FAX	AUTO_UDW	AUTO_LAST_UPD	SCHEDULED_AUTO_FLAG	AUTO_COVERAGE_DESC	AUTO_LIMITS	GENERAL_EFF_DATE	GENERAL_EXP_DATE	GENERAL_CAN	GENERAL_CAN_DATE	GENERAL_CONF	GENERAL_POL	GENERAL_AGT	GENERAL_AGT_PHONE	GENERAL_AGT_FAX	GENERAL_UDW	GENERAL_LAST_UPD	GENERAL_COVERAGE_DESC	GENERAL_LIMITS	SAFE_RATE	SAFE_RATE_DATE	TOTAL_INSPECTIONS	VEHICLE_INSPECTIONS	VEHICLE_OOS	DRIVER_INSPECTIONS	DRIVER_OOS	HAZMAT_INSPECTIONS	HAZMAT_OOS	CRASHES_TOTAL	CRASHES_FATAL	CRASHES_INJURY	CRASHES_TOW	ENTITY_STATUS	ENTITY_TYPE	OPER_TYPE	OOS_DATE	MCS150_MILEAGE	MCS150_YEAR	MCS150_DATE	POWER_UNITS	DRIVERS	COMM_GNL_FRT	COMM_AG	COMM_BEV	COMM_BLD_MTL	COMM_CHEM	COMM_COAL	COMM_CONS	COMM_DRY_BULK	COMM_PROD	COMM_GARB	COMM_GRN	COMM_HOUSE	COMM_LQD_GAS	COMM_LVSTK	COMM_LUMB	COMM_MACH_LO	COMM_MEAT	COMM_MET	COMM_MOB_HM	COMM_VEH	COMM_OIL_EQP	COMM_PAP_PROD	COMM_REF_FOOD	COMM_UTL	COMM_DRIVE	COMM_INTER	COMM_PASS	COMM_MAIL	COMM_WATER	
		2	DELTA LOGISTICS INC		9835 SW COMMERCE CIRCLE	WILSONVILLE	OR	97070	5036652200	5036652206	MC	577331	1555129				N	A	N	N	N	N	N	N	N	750000	N	N							H08467791	ACE PROPERTY AND CASUALTY INSURANCE  COMPANY	0	750000	01/19/2018								01/19/2019	01/19/2020	N		High	790026941 0000	STAGSTONE RISK MANAGEMENT LLC	6152808280		ATLANTIC SPECIALTY INSRUANCE CO	01/18/2019		250000	Limit $250,000~Deductible $2,500~Reefer Breakdown Ded. $5,000	01/19/2019	01/19/2020	N		High	H08467791	STAGSTONE RISK MANAGEMENT LLC	6152808280		ACE PROPERTY & CASUALTY INSURANCE CO	01/18/2019	Y	Scheduled Autos~All Owned Autos	Combined Single Limit (Each Accident) $1,000,000	01/19/2019	01/19/2020	N		High	WS376624	STAGSTONE RISK MANAGEMENT LLC	6152808280		NORTHFIELD INSURANCE CO	01/18/2019	General Aggregate Limit Applies Per Policy~Occur	Personal & Adv Injury $2,000,000~Products - Comp/Op Agg $4,000,000~General Aggregate $4,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Each Occurrence $2,000,000~Medical Expense (Any One Person) $5,000	S	02/27/2018	129	41	8	129	3	0	0	7	0	1	6	A	CARRIER	Interstate		5100000	2017	08/31/2018	87	84	Y	N	Y	Y	N	Y	Y	Y	Y	N	N	N	N	N	Y	N	Y	Y	N	N	N	Y	Y	Y	N	N	N	Y	N	
		2	CFA LOGISTICS INC		11729 SE 249TH ST	KENT	WA	98030	2064225540		MC	790086	2314248				A	N	N	N	N	N	N	N	N	750000	N	N							JP-8-032019	BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC	0	750000	03/05/2019								03/05/2019	03/05/2020	N		High	CUS043000246-00	NORTH COUNTRY INSURNACE	5037721090	5037724266	CANOPIUS US INSURANCE INC	03/20/2019		100000	Limit $100,000~Deductible $1,000	03/05/2019	03/05/2020	N		High	JP-8-032019	NORTH COUNTRY INSURNACE	5037721090	5037724266	BROOKLYN SPECIALTY INSURANCE COMPANY RRG INC	03/20/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	06/16/2018	06/16/2019	N		High	BAK-29664-2	NORTH COUNTRY INSURNACE	5037721090	5037724266	CRUM & FORSTER SPECIALTY INSURANCE COMPANY	03/20/2019	General Aggregate Limit Applies Per Policy~Occur~Commercial General Liability	Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000	C	03/28/2018	72	21	5	72	8	1	1	0	0	0	0	A	CARRIER	Interstate		1500000	2018	03/07/2019	14	16	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	N	N	
		2	QUALITY LOGISTICS INC		6317 NE 59TH CT	VANCOUVER	WA	98661	3608522632	3602589808	MC	513641	1328967				N	A	N	N	N	N	N	N	N	1000000	N	N							MCP29759A	GREAT WEST CASUALTY CO.	0	1000000	04/01/2017								04/01/2019	04/01/2020	N		High	MCP29759C	RIS INSURANCE SERVICES	5032580227	5032575714	GREAT WEST CASUALTY INSURANCE	03/31/2019	Broad Form	200000	Reefer Breakdown Ded. $1,000~Limit $200,000~Deductible $1,000	04/01/2019	04/01/2020	N		High	MCP29759C	RIS INSURANCE SERVICES	5032580227	5032575714	GREAT WEST CASUALTY INSURANCE	03/31/2019	Y	Hired Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	04/01/2019	04/01/2020	N		High	MCP29759C	RIS INSURANCE SERVICES	5032580227	5032575714	GREAT WEST CASUALTY INSURANCE	03/31/2019	Commercial General Liability~General Aggregate Limit Applies Per Policy~Occur	Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~General Aggregate $2,000,000			3	3	0	3	1	0	0	0	0	0	0	A	CARRIER	Interstate		296000	2018	06/30/2018	3	4	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	RELY TRANSPORTATION INC		17925 S BEECHWOOD CT	LOCKPORT	IL	60441	7732426310	8666111735	MC	779812	1874531																																																																																								I	CARRIER	Interstate		400000	2016	12/13/2016	8	6	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	BILL MONNETT CONSTRUCTION INCORPORATED	MONNETT TRUCKING	2469 DRY CREEK RD	BELGRADE	MT	59714	4065397946		MC	673191	900466				N	A	N	N	N	N	N	N	N	1000000	N	N							MCP17498A	GREAT WEST CASUALTY CO.	0	1000000	01/15/2018								06/01/2018	06/01/2019	N		High	MCP17498D	STIEG & ASSOCIATES INS	4066569666	4066569889	GREAT WEST CASUALTY COMPANY	06/13/2018	Broad Form	100000	Limit $100,000~Deductible $1,000	06/01/2018	06/01/2019	N		High	MCP17498D	STIEG & ASSOCIATES INS	4066569666	4066569889	GREAT WEST CASUALTY COMPANY	06/13/2018	Y	Scheduled Autos~Non-owned Autos~Hired Autos	Combined Single Limit (Each Accident) $1,000,000	06/01/2018	06/01/2019	N		High	MCP17498D	STIEG & ASSOCIATES INS	4066569666	4066569889	GREAT WEST CASUALTY COMPANY	06/13/2018	General Aggregate Limit Applies Per Policy~Commercial General Liability~Occur	Damage To Rented Premises (Each Occurrence) $100,000~Each Occurrence $1,000,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000			11	6	1	11	0	0	0	1	0	1	0	A	CARRIER	Interstate		554000	2017	06/22/2018	4	4	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	N	N	
		2	J T I EXPRESS INC		14 TALLOWOOD DRIVE	WESTAMPTON	NJ	08060	5165439667		MC	868293	2504717				N	A	N	N	N	N	N	N	N	750000	N	N							73TRS090006	NATIONAL LIABILITY & FIRE INS CO.	0	750000	06/11/2018								06/11/2018	06/11/2019	N		High	I08863623003	OMEGA INSURANCE AGENCY INC	6319232520	6319232522	WESTCHESTER FIRE INSURANCE COMPANY	06/26/2018		100000	Deductible $1,000~Reefer Breakdown Ded. $2,500~Limit $100,000	06/11/2018	06/11/2019	N		High	73TRS090006	OMEGA INSURANCE AGENCY INC	6319232520	6319232522	NATIONAL LIABILITY & FIRE INSURANCE COMPANY	06/26/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																1	1	0	1	0	0	0	1	0	0	1	A	CARRIER	Interstate		80000	2017	01/27/2018	2	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	BARAGI CARRIERS LLC		3902 SW 337TH ST	FEDERAL WAY	WA	98023	3602197635	2532954843	MC	855849	2474551				N	A	N	N	N	N	N	N	N	1000000	N	N							MCP21899A	GREAT WEST CASUALTY CO.	0	1000000	02/15/2016								02/15/2019	02/15/2020	N		High	MCP21899D	WHA INSURANCE AGENCY	8008526140	5413423786	GREAT WEST CASUALTY COMPANY	02/14/2019	Reefer Breakdown Incl.~Broad Form	100000	Deductible $1,000~Limit $100,000	02/15/2019	02/15/2020	N		High	MCP21899D	WHA INSURANCE AGENCY	8008526140	5413423786	GREAT WEST CASUALTY COMPANY	02/14/2019	Y	Hired Autos~Non-owned Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	02/15/2019	02/15/2020	N		High	MCP21899D	WHA INSURANCE AGENCY	8008526140	5413423786	GREAT WEST CASUALTY COMPANY	02/14/2019	General Aggregate Limit Applies Per Policy~Occur~Commercial General Liability	Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Each Occurrence $1,000,000~Medical Expense (Any One Person) $5,000~General Aggregate $2,000,000			3	2	1	3	1	0	0	0	0	0	0	A	CARRIER	Interstate		80000	2017	06/04/2018	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	FRASCHER INC	ZIP LINES	501 ALAMO ST	SAVANNAH	GA	31405	9125078613	9124450282	MC	809491	2361831				A	N	N	N	N	N	N	N	N	750000	N	N							CHL 01-02712-18	COUNTY HALL INSURANCE COMPANY, INC A RR GROUP	0	750000	12/14/2018								12/14/2018	12/14/2019	N		High	RPQN12142018	RELIANCE PARTNERS CHATTANOOGA	8776681704	8665536202	HANOVER INSURANCE GROUP	12/14/2018		100000	Limit $100,000~Deductible $1,000	12/14/2018	12/14/2019	N		High	CHL 01-02712-18	RELIANCE PARTNERS CHATTANOOGA	8776681704	8665536202	COUNTY HALL INSURANCE COMPANY INC A RRG	12/14/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																10	5	4	10	2	0	0	1	0	0	1	A	CARRIER	Interstate		240000	2017	07/11/2018	4	3	Y	N	N	Y	N	N	Y	N	N	N	Y	N	N	N	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	N	N	
		2	MT LASSEN TRANSPORTATION LLC		17570 AUCTION YARD RD	COTTONWOOD	CA	96022	5305291042		MC	753800	2170112				A	A	N	N	N	N	N	N	N	750000	N	N							GWP41547 00	UNITED SPECIALTY INSURANCE COMPANY	0	750000	11/15/2018	04/26/2019							11/15/2018	11/15/2019	N		High	16787511-05	LINKS INSURANCE SERVICES, INC.	5104524600	5104524603	LEXINGTON INS. CO	01/07/2019		150000	Limit $150,000~Deductible $1,000~Reefer Breakdown Ded. $2,500	11/15/2018	11/15/2019	N		High	GWP41547 00	LINKS INSURANCE SERVICES, INC.	5104524600	5104524603	UNITED SPECIALTY INS. CO	01/07/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																107	62	12	102	7	0	0	1	0	0	1	A	CARRIER	Interstate		175701	2018	12/28/2018	7	7	Y	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	QUICK SERVICE TRANSPORT LLC		4025 CASCADE DR	GASTONIA	NC	28056	7042930984		MC	841657	2439977				A	N	N	N	N	N	N	N	N	1000000	N	N							NCFR 906132	AMGUARD INSURANCE COMPANY	0	1000000	11/06/2018								11/06/2018	11/06/2019	N		High	B1180D180941/5144	SMITHFIELD INSURANCE	9199349948	9199898600	LLOYD'S OF LONDON	02/21/2019		100000	Limit $100,000~Deductible $1,000	11/06/2018	11/06/2019	N		High	NCFR906132	SMITHFIELD INSURANCE	9199349948	9199898600	AMGUARD INSURANCE	02/21/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																10	9	1	10	0	0	0	0	0	0	0	A	CARRIER	Interstate		380000	2016	07/07/2017	3	3	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	USA FREIGHT SHIPPING LLC		4253 NE 131 AVE	VANCOUVER	WA	98682	3606083467		MC	912992	2608297				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP33574A	GREAT WEST CASUALTY CO.	0	1000000	09/02/2017								09/02/2018	09/02/2019	N		High	MCP33574B	TRUCK INSURANCE OFFICE, INC	2084574030	2086203992	GREAT WEST CASUALTY COMPANY	03/08/2019	Reefer Breakdown Incl.	100000	Per Vehicle $100,000~Deductible $1,000	09/02/2018	09/02/2019	N		High	MCP33574B	TRUCK INSURANCE OFFICE, INC	2084574030	2086203992	GREAT WEST CASUALTY COMPANY	03/08/2019	Y	Hired Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																3	1	0	3	0	0	0	0	0	0	0	A	CARRIER	Interstate		102564	2016	07/10/2017	1	1	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	
		2	BOLD LOGISTICS LTD		726 S MCKINLEY AVE	ARLINGTON HEIGHTS	IL	60005	2196286663	2192275133	MC	846467	2451936				N	A	N	N	N	N	N	N	N	1000000	N	N							CIL0005722857-9	NATIONAL CONTINENTAL INSURANCE CO.	0	1000000	01/26/2019	04/24/2019							01/26/2019	01/26/2020	N		High	BM059362970	RRL INSURANCE AGENCY	4409750309	4409750315	LIBERTY MUTUAL INSURANCE	03/14/2019		250000	Limit $250,000~Deductible $1,000	01/26/2019	01/26/2020	N		High	CL L 000-5722-857-9	RRL INSURANCE AGENCY	4409750309	4409750315	NATIONAL CONTINENTAL	03/14/2019	N	Any Auto	Combined Single Limit (Each Accident) $1,000,000	01/26/2019	01/26/2020	N		High	BLS59457760	RRL INSURANCE AGENCY	4409750309	4409750315	LIBERTY MUTUAL INSURANCE	03/14/2019	Occur~Commercial General Liability~General Aggregate Limit Applies Per Policy	Damage To Rented Premises (Each Occurrence) $300,000~Medical Expense (Any One Person) $15,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000	S	08/23/2016	66	36	9	66	3	24	2	2	0	1	1	A	CARRIER	Interstate		1100000	2018	03/27/2019	10	10	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	TNT OPERATIONS, INC.	CBASE	132 31ST AVENUE NE	MINNEAPOLIS	MN	55418	6127829626	6127883532	MC	262738																																																																																																		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	CROWN CONTAINER INC		10051 DALLAS STREET	HENDERSON	CO	80640	3032873379	3032876270	MC	333837	322551																																																																											S	12/18/2003	1	1	1	1	0	0	0	0	0	0	0	I	CARRIER/BROKER	Interstate		311000	2016	01/04/2017	11	8	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	
		2	TTI INC		2266 HWY B	EDEN	WI	53019	8005582664	9204775201	MC	179564	353550				A	A	A	N	N	N	N	N	N	1000000	Y	Y	2001RRX188297C-005	UNDERWRITERS AT LLOYDS LONDON	0	0	10/01/2018		LFT 001105-5	RLI INSURANCE COMPANY	0	1000000	09/11/2010								10/01/2018	10/01/2019	N		High	188207C-005	TRUENORTH	8774900177		LLOYD'S	09/30/2018		250000	Limit $250,000~Deductible $5,000~Reefer Breakdown Ded. $5,000	10/01/2018	10/01/2019	N		High	188207C-005	TRUENORTH	8774900177		LLOYD'S	09/30/2018	N	EXCLUDE PPT~EXCLUDE SRVC~All Owned Autos	Combined Single Limit (Each Accident) $2,000,000														S	03/11/2002	218	107	11	213	3	3	0	18	1	4	13	A	CARRIER/BROKER	Interstate		15264296	2016	11/09/2017	147	135	Y	N	N	Y	N	N	N	N	Y	N	Y	N	N	N	Y	Y	Y	Y	N	N	N	Y	Y	N	N	N	N	N	N	
		2	WILLY JENSEN TRUCKING & REPAIR INC		27522 CO HWY 48	OSAGE	MN	56570	2185733549	2185733648	MC	550202	1137540				N	A	N	N	N	N	N	N	N	750000	N	N							GWP36202A	GREAT WEST CASUALTY CO.	0	750000	01/04/2008								02/01/2019	02/01/2020	N		High	GWP36202N	EBNER INSURANCE	2186313274	2186311994	GREAT WEST CASUALTY	02/04/2019	Broad Form	100000	Limit $100,000~Deductible $2,500	02/01/2019	02/01/2020	N		High	GWP36202N	EBNER INSURANCE	2186313274	2186311994	GREAT WEST CASUALTY	02/04/2019	Y	Scheduled Autos~Non-owned Autos	Combined Single Limit (Each Accident) $1,000,000	02/01/2019	02/01/2020	N		High	GWP36202N	EBNER INSURANCE	2186313274	2186311994	GREAT WEST CASUALTY	02/04/2019	Occur~Commercial General Liability	Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000			36	13	2	36	0	0	0	1	0	0	1	A	CARRIER	Interstate		558561	2017	10/06/2018	7	7	Y	N	N	Y	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	
		2	TRANSWEST EXPRESS INC		4350 PELL DR 180	SACRAMENTO	CA	95838	9169222600	9169229600	MC	662413	1825728				N	A	N	N	N	N	N	N	N	1000000	N	N							MCP46616A	GREAT WEST CASUALTY CO.	0	1000000	01/21/2019								01/21/2019	11/19/2020	N		High	MCP46616A	BRIDGEPORT INSURANCE BROKERS INC	7142294844	7142294984	GREAT WEST CASUALTY COMPANY	01/20/2019		100000	Limit $100,000~Deductible $1,000~Reefer Breakdown Ded. $1,000	01/21/2019	01/21/2020	N		High	MCP46616A	BRIDGEPORT INSURANCE BROKERS INC	7142294844	7142294984	GREAT WEST CASUALTY COMPANY	01/20/2019	Y	Non-owned Autos~Hired Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	01/21/2019	01/21/2020	N		High	MCP46616A	BRIDGEPORT INSURANCE BROKERS INC	7142294844	7142294984	GREAT WEST CASUALTY COMPANY	01/20/2019	General Aggregate Limit Applies Per Policy~Occur	Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000			69	48	9	66	1	1	0	1	0	1	0	A	CARRIER	Interstate		2259682	2017	04/02/2018	19	21	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	
		2	MACROLANE INC	MLI	927 BROAD ST	WADSWORTH	OH	44281	8773045266	8772408708	MC	801412	2208005				A	N	N	N	N	N	N	N	N	750000	N	N							CA-Z30803	ACUITY, A MUTUAL INSURANCE COMPANY	0	750000	10/07/2015								10/07/2018	10/07/2019	N		High	Z30803	JONES & WENNER INSURANCE AGENCY INC	3308674434	3308364978	ACUITY	10/15/2018		100000	Deductible $1,000~Per Vehicle $100,000	10/07/2018	10/07/2019	N		High	Z30803	JONES & WENNER INSURANCE AGENCY INC	3308674434	3308364978	ACUITY	10/15/2018	N		Combined Single Limit (Each Accident) $1,000,000~UNDERINSURED MOTORIST BI $1,000,000	10/07/2018	10/07/2019	N		High	Z30803	JONES & WENNER INSURANCE AGENCY INC	3308674434	3308364978	ACUITY	10/15/2018	Occur	Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~General Aggregate $2,000,000~Each Occurrence $1,000,000			20	11	5	20	1	0	0	0	0	0	0	A	CARRIER	Interstate		396300	2018	03/29/2019	7	7	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	
		2	COAST TO COAST LOGISTICS AND TRANSPORTATION LLC		263 PARK AVENUE	EAST HARTFORD	CT	06108	8605190514	8662917636	MC	672027	1856650				N	A	I	N	N	N	N	N	N	750000	N	N							70TRS093311	NATIONAL INDEMNITY COMPANY	0	750000	09/13/2018								09/13/2018	09/13/2019	N		High	IMPE378185	INNOSURE INSURANCE LLC	8602653905	8607418364	GREAT AMERICAN INSURANCE COMPANY	02/27/2019		100000	Deductible $2,500~Limit $100,000	09/13/2018	09/13/2019	N		High	70TRS093311	INNOSURE INSURANCE LLC	8602653905	8607418364	NATIONAL INDEMNITY COMPANY	02/27/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	10/23/2018	10/23/2019	N		High	L261002753	INNOSURE INSURANCE LLC	8602653905	8607418364	ATLANTIC CASUALTY INSURANCE COMPANY	02/27/2019	Occur~General Aggregate Limit Applies Per Policy~Products - Comp/Op Agg-INCLUDED	Damage To Rented Premises (Each Occurrence) $300,000~Medical Expense (Any One Person) $5,000~General Aggregate $4,000,000~Personal & Adv Injury $2,000,000~Each Occurrence $2,000,000			8	4	0	8	0	0	0	0	0	0	0	A	CARRIER/BROKER	Interstate		242388	2018	03/26/2019	5	5	Y	Y	N	Y	N	N	Y	N	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	N	N	N	Y	N	
		2	SS LOGISTICS LLC		24731 119TH PL SE	KENT	WA	98030	2068329718		MC	670586	1849999				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP41608A	GREAT WEST CASUALTY CO.	0	1000000	07/07/2018								07/07/2018	07/07/2019	N		High	MCP41608A	STIEG INSURANCE, A DIVISION OF PAYNEWEST	4064030010		GREAT WEST CASUALTY COMPANY	08/30/2018	Broad Form	100000	Limit $100,000~Deductible $1,000	07/07/2018	07/07/2019	N		High	MCP41608A	STIEG INSURANCE, A DIVISION OF PAYNEWEST	4064030010		GREAT WEST CASUALTY COMPANY	08/30/2018	Y	Non-owned Autos~Hired Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	07/07/2018	07/07/2019	N		High	MCP41608A	STIEG INSURANCE, A DIVISION OF PAYNEWEST	4064030010		GREAT WEST CASUALTY COMPANY	08/30/2018	General Aggregate Limit Applies Per Policy~Occur~Commercial General Liability	Medical Expense (Any One Person) $5,000~Products - Comp/Op Agg $2,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000			11	4	2	11	0	0	0	0	0	0	0	A	CARRIER	Interstate		125000	2017	07/10/2018	1	1	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	ROKET INC		4805 NORTHCOTT AVE	DOWNERS GROVE	IL	60515	6308637235	6302968400	MC	828350	2407460				A	N	N	N	N	N	N	N	N	750000	N	N							CA2783094	ARTISAN & TRUCKERS CASUALTY COMPANY	0	750000	04/10/2018								12/14/2018	12/14/2019	N		High	02783094-2	MSB INSURANCE AGENCY INC	6307528300	6306086685	ARTISAN AND TRUCKERS CASUALTY	02/20/2019		100000	Deductible $1,000~Limit $100,000	12/14/2018	12/14/2019	N		High	02783094-2	MSB INSURANCE AGENCY INC	6307528300	6306086685	ARTISAN AND TRUCKERS CASUALTY	02/20/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	12/14/2018	12/14/2019	N		High	02783094-2	MSB INSURANCE AGENCY INC	6307528300	6306086685	ARTISAN AND TRUCKERS CASUALTY	02/20/2019	Commercial General Liability~General Aggregate Limit Applies Per Policy~Occur	Each Occurrence $1,000,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000			22	7	1	22	1	0	0	1	0	0	1	A	CARRIER	Interstate		705724	2017	02/01/2019	6	6	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	
		2	MAM-ZAK INC		2063 COUNTY ROAD 110	TOWN CREEK	AL	35672	2569742908	2569743312	MC	264977	526722				N	A	N	N	N	N	N	N	N	1000000	N	N							GWP17557A	GREAT WEST CASUALTY CO.	0	1000000	12/06/2013								12/01/2018	12/01/2019	N		High	GWP17557P	CARIBOU INSURANCE AGENCY, INC.	2058227577	2058220260	GREAT WEST CASUALTY COMPANY	01/07/2019	KOHLER ONLY LIMIT $500,000~See Description Box	100000	PER CONVEYANCE $100,000~Deductible $2,500	12/01/2018	12/01/2019	N		High	GWP17557P	CARIBOU INSURANCE AGENCY, INC.	2058227577	2058220260	GREAT WEST CASUALTY COMPANY	01/07/2019	N	See Description Box~Any Auto	Combined Single Limit (Each Accident) $1,000,000	12/01/2018	12/01/2019	N		High	GWP17557P	CARIBOU INSURANCE AGENCY, INC.	2058227577	2058220260	GREAT WEST CASUALTY COMPANY	01/07/2019	Occur~Commercial General Liability	Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000~Personal & Adv Injury $1,000,000~General Aggregate $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000	S	03/24/2017	75	39	10	75	1	0	0	6	1	2	3	A	CARRIER	Interstate		2124173	2016	10/16/2018	41	41	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	
